GeneID,padj,pvalue,stat,baseMean,Gene Symbol,Description
55102,6.51E-02,1.71E-02,8.139943,2828.8,ATG2B,autophagy related 2B
130557,6.52E-02,1.71E-02,8.137816,1173.88,ZNF513,zinc finger protein 513
55907,6.52E-02,1.71E-02,8.136055,3194.26,CMAS,cytidine monophosphate N-acetylneuraminic acid synthetase
150946,6.53E-02,1.71E-02,8.134415,374.21,GAREM2,GRB2 associated regulator of MAPK1 subtype 2
105372019,6.53E-02,1.71E-02,8.133445,14.67,LOC105372019,uncharacterized LOC105372019
4089,6.53E-02,1.71E-02,8.132705,4232.8,SMAD4,SMAD family member 4
8174,6.54E-02,1.72E-02,8.130672,248.79,MADCAM1,mucosal vascular addressin cell adhesion molecule 1
201965,6.54E-02,1.72E-02,8.129615,867.68,RWDD4,RWD domain containing 4
114905,6.55E-02,1.72E-02,8.126876,840.47,C1QTNF7,C1q and TNF related 7
29068,6.55E-02,1.72E-02,8.127152,2115.66,ZBTB44,zinc finger and BTB domain containing 44
5525,6.55E-02,1.72E-02,8.124872,3684.68,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha
57226,6.55E-02,1.72E-02,8.123633,1779.25,LYRM2,LYR motif containing 2
7593,6.56E-02,1.72E-02,8.121872,1338.05,MZF1,myeloid zinc finger 1
27,6.56E-02,1.73E-02,8.118839,1576.53,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
9254,6.56E-02,1.73E-02,8.119459,465.69,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2
55745,6.56E-02,1.73E-02,8.119009,2787.82,AP5M1,adaptor related protein complex 5 subunit mu 1
105370681,6.56E-02,1.73E-02,8.118934,48.06,LINC02323,long intergenic non-protein coding RNA 2323
28475,6.56E-02,1.72E-02,8.120078,6240.51,IGHJ6,immunoglobulin heavy joining 6
28420,6.56E-02,1.73E-02,8.118732,1103.61,IGHV3-53,immunoglobulin heavy variable 3-53
2710,6.56E-02,1.72E-02,8.120614,2026.9,GK,glycerol kinase
105376146,6.58E-02,1.73E-02,8.113668,16.74,LOC105376146,synapsin-1
23576,6.58E-02,1.73E-02,8.112488,4219.08,DDAH1,dimethylarginine dimethylaminohydrolase 1
6817,6.59E-02,1.73E-02,8.109838,2685.77,SULT1A1,sulfotransferase family 1A member 1
23365,6.60E-02,1.74E-02,8.107365,7543.4,ARHGEF12,Rho guanine nucleotide exchange factor 12
9651,6.60E-02,1.74E-02,8.106456,402.34,PLCH2,phospholipase C eta 2
117583,6.61E-02,1.74E-02,8.103498,2111.96,PARD3B,par-3 family cell polarity regulator beta
10509,6.61E-02,1.74E-02,8.10039,5227.54,SEMA4B,semaphorin 4B
4092,6.61E-02,1.74E-02,8.100685,1425.29,SMAD7,SMAD family member 7
9406,6.62E-02,1.74E-02,8.098668,4608.89,ZRANB2,zinc finger RANBP2-type containing 2
4817,6.62E-02,1.74E-02,8.098445,2242.52,NIT1,nitrilase 1
3748,6.63E-02,1.75E-02,8.095028,299.24,KCNC3,potassium voltage-gated channel subfamily C member 3
150759,6.63E-02,1.75E-02,8.093418,408.76,LINC00342,long intergenic non-protein coding RNA 342
1030,6.64E-02,1.75E-02,8.092381,2219.06,CDKN2B,cyclin dependent kinase inhibitor 2B
9175,6.64E-02,1.75E-02,8.091085,1812.57,MAP3K13,mitogen-activated protein kinase kinase kinase 13
2044,6.65E-02,1.75E-02,8.088529,27.04,EPHA5,EPH receptor A5
55832,6.65E-02,1.75E-02,8.088458,4809.92,CAND1,cullin associated and neddylation dissociated 1
6668,6.65E-02,1.75E-02,8.087908,1828.31,SP2,Sp2 transcription factor
6294,6.65E-02,1.75E-02,8.087781,4628.72,SAFB,scaffold attachment factor B
90865,6.65E-02,1.75E-02,8.086257,2620.55,IL33,interleukin 33
340090,6.65E-02,1.76E-02,8.085166,57.76,LOC340090,uncharacterized LOC340090
55835,6.65E-02,1.76E-02,8.084018,957.26,CENPJ,centromere protein J
107985911,6.66E-02,1.76E-02,8.083423,442.88,LOC107985911,lymphocyte specific protein 1 pseudogene
54471,6.66E-02,1.76E-02,8.081772,1453.73,MIEF1,mitochondrial elongation factor 1
105377727,6.66E-02,1.76E-02,8.080848,9.4,LOC105377727,uncharacterized LOC105377727
105371056,6.66E-02,1.76E-02,8.081035,81.16,LOC105371056,
51460,6.66E-02,1.76E-02,8.079677,1316.61,SFMBT1,Scm like with four mbt domains 1
55739,6.66E-02,1.76E-02,8.079421,3199.96,NAXD,NAD(P)HX dehydratase
51447,6.67E-02,1.76E-02,8.078069,4314.94,IP6K2,inositol hexakisphosphate kinase 2
3568,6.67E-02,1.76E-02,8.077705,82.58,IL5RA,interleukin 5 receptor subunit alpha
81037,6.67E-02,1.76E-02,8.07741,4506.74,CLPTM1L,CLPTM1 like
105377585,6.67E-02,1.76E-02,8.076712,15.02,LINC02427,long intergenic non-protein coding RNA 2427
1120,6.67E-02,1.76E-02,8.075133,1557.34,CHKB,choline kinase beta
5586,6.68E-02,1.77E-02,8.073602,3392.81,PKN2,protein kinase N2
390213,6.68E-02,1.77E-02,8.072965,41.07,DOC2GP,"double C2 domain gamma, pseudogene"
2101,6.68E-02,1.77E-02,8.072173,3192.58,ESRRA,estrogen related receptor alpha
57502,6.68E-02,1.77E-02,8.070771,877.39,NLGN4X,neuroligin 4 X-linked
55364,6.68E-02,1.77E-02,8.070218,1466.57,IMPACT,impact RWD domain protein
102723552,6.68E-02,1.77E-02,8.069669,15.1,ANKRD20A21P,"ankyrin repeat domain 20 family member A21, pseudogene"
6901,6.69E-02,1.77E-02,8.068379,1574.3,TAFAZZIN,"tafazzin, phospholipid-lysophospholipid transacylase"
101927552,6.69E-02,1.77E-02,8.067589,47.14,LOC101927552,uncharacterized LOC101927552
7005,6.69E-02,1.77E-02,8.066592,5274.79,TEAD3,TEA domain transcription factor 3
57624,6.69E-02,1.77E-02,8.065849,15.74,NYAP2,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
100302522,6.69E-02,1.77E-02,8.065621,29.15,PTCSC1,papillary thyroid carcinoma susceptibility candidate 1
2677,6.69E-02,1.77E-02,8.064935,3442.9,GGCX,gamma-glutamyl carboxylase
140689,6.69E-02,1.77E-02,8.064583,30.37,CBLN4,cerebellin 4 precursor
112268038,6.70E-02,1.78E-02,8.06237,14.17,LOC112268038,uncharacterized LOC112268038
349565,6.71E-02,1.78E-02,8.060401,375.48,NMNAT3,nicotinamide nucleotide adenylyltransferase 3
3622,6.71E-02,1.78E-02,8.060628,479.68,ING2,inhibitor of growth family member 2
5320,6.71E-02,1.78E-02,8.059614,25310.57,PLA2G2A,phospholipase A2 group IIA
55741,6.71E-02,1.78E-02,8.059491,704.43,EDEM2,ER degradation enhancing alpha-mannosidase like protein 2
105374301,6.71E-02,1.78E-02,8.058652,52.04,LOC105374301,
3625,6.71E-02,1.78E-02,8.057924,306.39,INHBB,inhibin subunit beta B
6588,6.71E-02,1.78E-02,8.056578,26.3,SLN,sarcolipin
22822,6.71E-02,1.78E-02,8.056435,3209.03,PHLDA1,pleckstrin homology like domain family A member 1
6134,6.71E-02,1.78E-02,8.056495,52711.82,RPL10,ribosomal protein L10
23032,6.72E-02,1.78E-02,8.054085,3365.8,USP33,ubiquitin specific peptidase 33
7247,6.72E-02,1.78E-02,8.054051,3019.27,TSN,translin
149465,6.72E-02,1.78E-02,8.052964,10.15,CFAP57,cilia and flagella associated protein 57
51162,6.72E-02,1.78E-02,8.052286,2272.04,EGFL7,EGF like domain multiple 7
105378925,6.72E-02,1.78E-02,8.051619,6.65,LOC105378925,uncharacterized LOC105378925
11031,6.73E-02,1.79E-02,8.048494,5000.3,RAB31,"RAB31, member RAS oncogene family"
63933,6.73E-02,1.79E-02,8.047517,1680.3,MCUR1,mitochondrial calcium uniporter regulator 1
157381,6.74E-02,1.79E-02,8.046049,12.37,LINC00964,long intergenic non-protein coding RNA 964
5867,6.74E-02,1.79E-02,8.044717,2134.14,RAB4A,"RAB4A, member RAS oncogene family"
137964,6.74E-02,1.79E-02,8.044086,3571.96,GPAT4,glycerol-3-phosphate acyltransferase 4
102723885,6.74E-02,1.79E-02,8.042821,1077.39,SRI-AS1,SRI antisense RNA 1
6448,6.75E-02,1.79E-02,8.042294,2392.4,SGSH,N-sulfoglucosamine sulfohydrolase
343450,6.75E-02,1.79E-02,8.040542,163.85,KCNT2,potassium sodium-activated channel subfamily T member 2
4179,6.75E-02,1.80E-02,8.039679,11293.75,CD46,CD46 molecule
6509,6.76E-02,1.80E-02,8.038346,1510.55,SLC1A4,solute carrier family 1 member 4
7263,6.76E-02,1.80E-02,8.038059,4663.51,TST,thiosulfate sulfurtransferase
112268433,6.76E-02,1.80E-02,8.036461,17.3,LOC112268433,uncharacterized LOC112268433
103021294,6.76E-02,1.80E-02,8.03481,582.38,ABALON,apoptotic BCL2L1-antisense long non-coding RNA
161145,6.77E-02,1.80E-02,8.034186,762.32,TMEM229B,transmembrane protein 229B
138065,6.78E-02,1.80E-02,8.029933,63.28,RNF183,ring finger protein 183
3223,6.78E-02,1.80E-02,8.030193,411.08,HOXC6,homeobox C6
84546,6.78E-02,1.80E-02,8.030496,92.88,SNORD35B,"small nucleolar RNA, C/D box 35B"
9014,6.78E-02,1.81E-02,8.027467,390.73,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B"
111822955,6.78E-02,1.81E-02,8.026599,423.15,ATRIP-TREX1,ATRIP-TREX1 readthrough
753,6.78E-02,1.81E-02,8.026732,1737.93,LDLRAD4,low density lipoprotein receptor class A domain containing 4
105376863,6.79E-02,1.81E-02,8.025854,11.88,LOC105376863,uncharacterized LOC105376863
105378756,6.79E-02,1.81E-02,8.025004,67.69,FGGY-DT,FGGY divergent transcript
11108,6.79E-02,1.81E-02,8.024794,2094.24,PRDM4,PR/SET domain 4
51069,6.80E-02,1.81E-02,8.021088,1150.04,MRPL2,mitochondrial ribosomal protein L2
54942,6.82E-02,1.82E-02,8.015426,1002.91,ABITRAM,actin binding transcription modulator
11282,6.82E-02,1.82E-02,8.014172,7255.96,MGAT4B,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B"
137735,6.82E-02,1.82E-02,8.013788,7.55,ABRA,actin binding Rho activating protein
6883,6.82E-02,1.82E-02,8.013282,759.88,TAF12,TATA-box binding protein associated factor 12
8314,6.82E-02,1.82E-02,8.012806,3665.15,BAP1,BRCA1 associated protein 1
81554,6.82E-02,1.82E-02,8.012353,1973.41,RCC1L,RCC1 like
100505538,6.82E-02,1.82E-02,8.011609,66.53,RBM26-AS1,RBM26 antisense RNA 1
9917,6.82E-02,1.82E-02,8.011166,4677.46,FAM20B,FAM20B glycosaminoglycan xylosylkinase
5922,6.83E-02,1.82E-02,8.009749,1550.38,RASA2,RAS p21 protein activator 2
65065,6.83E-02,1.82E-02,8.008546,2567.99,NBEAL1,neurobeachin like 1
54878,6.84E-02,1.83E-02,8.007048,2731.57,DPP8,dipeptidyl peptidase 8
27333,6.84E-02,1.83E-02,8.004168,5470.19,GOLIM4,golgi integral membrane protein 4
3834,6.84E-02,1.83E-02,8.003316,16.29,KIF25,kinesin family member 25
112479,6.84E-02,1.83E-02,8.00337,776.92,ERI2,ERI1 exoribonuclease family member 2
105376392,6.85E-02,1.83E-02,8.002723,780.86,LOC105376392,uncharacterized LOC105376392
55893,6.85E-02,1.83E-02,8.001019,3693.66,ZNF395,zinc finger protein 395
144717,6.85E-02,1.83E-02,7.998994,1206.56,PHETA1,PH domain containing endocytic trafficking adaptor 1
107985584,6.85E-02,1.83E-02,7.999025,15.21,LOC107985584,uncharacterized LOC107985584
1641,6.85E-02,1.83E-02,7.999288,24.09,DCX,doublecortin
118471,6.85E-02,1.83E-02,7.998661,3753.19,PRAP1,proline rich acidic protein 1
111240474,6.85E-02,1.83E-02,7.997956,923.89,CRYZL2P-SEC16B,CRYZL2P-SEC16B readthrough
51545,6.85E-02,1.83E-02,7.998107,547.68,ZNF581,zinc finger protein 581
647135,6.85E-02,1.83E-02,7.997541,724.73,SRGAP2B,SLIT-ROBO Rho GTPase activating protein 2B
29994,6.86E-02,1.83E-02,7.997138,2578.93,BAZ2B,bromodomain adjacent to zinc finger domain 2B
100873941,6.86E-02,1.83E-02,7.996594,81.34,OPA1-AS1,OPA1 antisense RNA 1
8190,6.86E-02,1.84E-02,7.995805,86.21,MIA,MIA SH3 domain containing
85379,6.86E-02,1.84E-02,7.995286,3115.83,KIAA1671,KIAA1671
1263,6.86E-02,1.84E-02,7.9949,1203.8,PLK3,polo like kinase 3
105374063,6.86E-02,1.84E-02,7.994314,21.31,LOC105374063,uncharacterized LOC105374063
9907,6.86E-02,1.84E-02,7.993154,1921.3,AP5Z1,adaptor related protein complex 5 subunit zeta 1
54757,6.86E-02,1.84E-02,7.992365,4219.2,FAM20A,FAM20A golgi associated secretory pathway pseudokinase
100113386,6.87E-02,1.84E-02,7.991308,372.47,UCKL1-AS1,UCKL1 antisense RNA 1
5379,6.87E-02,1.84E-02,7.988767,441.54,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
50944,6.87E-02,1.84E-02,7.988566,82.42,SHANK1,SH3 and multiple ankyrin repeat domains 1
23420,6.89E-02,1.85E-02,7.984639,4037.63,NOMO1,NODAL modulator 1
106699570,6.89E-02,1.85E-02,7.982672,12.56,DYNC1LI2-DT,DYNC1LI2 divergent transcript
57678,6.90E-02,1.85E-02,7.980855,809.06,GPAM,"glycerol-3-phosphate acyltransferase, mitochondrial"
114609,6.90E-02,1.85E-02,7.980651,643.16,TIRAP,TIR domain containing adaptor protein
93650,6.90E-02,1.85E-02,7.981096,14.95,ACP4,acid phosphatase 4
29943,6.91E-02,1.85E-02,7.977506,14.27,PADI1,peptidyl arginine deiminase 1
388389,6.91E-02,1.85E-02,7.977012,70.75,CCDC103,coiled-coil domain containing 103
117581,6.91E-02,1.85E-02,7.976566,334.51,TWIST2,twist family bHLH transcription factor 2
115708,6.92E-02,1.86E-02,7.973479,1317.17,TRMT61A,tRNA methyltransferase 61A
730159,6.92E-02,1.86E-02,7.972796,9.55,TEX50,testis expressed 50
55198,6.92E-02,1.86E-02,7.97248,4662.61,APPL2,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2"
29780,6.92E-02,1.86E-02,7.972322,1070.76,PARVB,parvin beta
23191,6.92E-02,1.86E-02,7.971281,7289.68,CYFIP1,cytoplasmic FMR1 interacting protein 1
28786,6.92E-02,1.86E-02,7.970968,80.56,IGLV4-3,immunoglobulin lambda variable 4-3
808,6.92E-02,1.86E-02,7.970366,13092.34,CALM3,calmodulin 3
4190,6.92E-02,1.86E-02,7.969633,7381.95,MDH1,malate dehydrogenase 1
3157,6.92E-02,1.86E-02,7.968587,5591.3,HMGCS1,3-hydroxy-3-methylglutaryl-CoA synthase 1
9946,6.92E-02,1.86E-02,7.968556,1185.71,CRYZL1,crystallin zeta like 1
83606,6.92E-02,1.86E-02,7.969015,5732.48,GUCD1,guanylyl cyclase domain containing 1
55858,6.93E-02,1.86E-02,7.966907,2927.59,TMEM165,transmembrane protein 165
105370676,6.93E-02,1.86E-02,7.966134,35.24,LINC02320,long intergenic non-protein coding RNA 2320
5229,6.94E-02,1.87E-02,7.963774,1610.42,PGGT1B,protein geranylgeranyltransferase type I subunit beta
161514,6.94E-02,1.87E-02,7.963077,6.65,TBC1D21,TBC1 domain family member 21
1633,6.95E-02,1.87E-02,7.958245,1149.58,DCK,deoxycytidine kinase
255520,6.95E-02,1.87E-02,7.957741,1397.99,ELMOD2,ELMO domain containing 2
91461,6.96E-02,1.87E-02,7.954733,2466.06,PKDCC,"protein kinase domain containing, cytoplasmic"
51719,6.96E-02,1.87E-02,7.954244,6444.76,CAB39,calcium binding protein 39
7066,6.96E-02,1.87E-02,7.954569,33.22,THPO,thrombopoietin
105369315,6.96E-02,1.87E-02,7.955292,39.19,LOC105369315,uncharacterized LOC105369315
2288,6.96E-02,1.87E-02,7.953553,3631.44,FKBP4,FKBP prolyl isomerase 4
100286986,6.96E-02,1.87E-02,7.955909,38.89,LOC100286986,atrophin-domain containing
107987259,6.96E-02,1.87E-02,7.95403,13.35,LOC107987259,replaced by ID 390858
140730,6.96E-02,1.87E-02,7.953552,58.86,RIMS4,regulating synaptic membrane exocytosis 4
57591,6.96E-02,1.87E-02,7.953851,2119.85,MRTFA,myocardin related transcription factor A
144715,6.96E-02,1.88E-02,7.95288,651.9,RAD9B,RAD9 checkpoint clamp component B
1186,6.96E-02,1.88E-02,7.952036,3711.21,CLCN7,chloride voltage-gated channel 7
105371080,6.97E-02,1.88E-02,7.949802,21.48,LOC105371080,
100507506,6.97E-02,1.88E-02,7.948623,25.3,ECI2-DT,ECI2 divergent transcript
8785,6.97E-02,1.88E-02,7.948568,8.33,MATN4,matrilin 4
9342,6.97E-02,1.88E-02,7.947886,2348.79,SNAP29,synaptosome associated protein 29
4350,6.98E-02,1.88E-02,7.945887,1040.29,MPG,N-methylpurine DNA glycosylase
2254,6.98E-02,1.88E-02,7.94515,120.65,FGF9,fibroblast growth factor 9
653160,7.00E-02,1.89E-02,7.938968,213.62,GPR199P,"G protein-coupled receptor 199, pseudogene"
113510,7.01E-02,1.89E-02,7.937028,733.28,HELQ,"helicase, POLQ like"
7442,7.01E-02,1.89E-02,7.936484,946.16,TRPV1,transient receptor potential cation channel subfamily V member 1
728190,7.01E-02,1.89E-02,7.935752,403.57,NUTM2A-AS1,NUTM2A antisense RNA 1
653645,7.02E-02,1.89E-02,7.932127,251.28,TBC1D3P1-DHX40P1,"TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene"
275,7.02E-02,1.90E-02,7.931372,1620.62,AMT,aminomethyltransferase
246269,7.02E-02,1.90E-02,7.931371,243.57,AFG1L,AFG1 like ATPase
105374528,7.02E-02,1.90E-02,7.92994,58.14,LOC105374528,uncharacterized LOC105374528
54700,7.03E-02,1.90E-02,7.928916,2223.1,RRN3,"RRN3 homolog, RNA polymerase I transcription factor"
102465801,7.04E-02,1.90E-02,7.92389,463.81,MIR7703,microRNA 7703
151126,7.08E-02,1.91E-02,7.914158,175.55,ZNF385B,zinc finger protein 385B
677844,7.08E-02,1.91E-02,7.912513,11.68,SNORA78,"small nucleolar RNA, H/ACA box 78"
107984360,7.08E-02,1.91E-02,7.911005,166.64,LOC107984360,
1967,7.09E-02,1.92E-02,7.910132,2503.19,EIF2B1,eukaryotic translation initiation factor 2B subunit alpha
27076,7.09E-02,1.92E-02,7.90889,92.15,LYPD3,LY6/PLAUR domain containing 3
1471,7.09E-02,1.92E-02,7.909094,22680.03,CST3,cystatin C
286102,7.09E-02,1.92E-02,7.90811,101,TMED10P1,transmembrane p24 trafficking protein 10 pseudogene 1
51548,7.09E-02,1.92E-02,7.907168,1309.61,SIRT6,sirtuin 6
8030,7.10E-02,1.92E-02,7.906143,4159.86,CCDC6,coiled-coil domain containing 6
105369714,7.11E-02,1.92E-02,7.902244,8.29,LOC105369714,uncharacterized LOC105369714
100507206,7.11E-02,1.92E-02,7.901835,8.37,LINC00943,long intergenic non-protein coding RNA 943
4722,7.12E-02,1.93E-02,7.898472,2982.22,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3
26127,7.12E-02,1.93E-02,7.896406,1857.65,FGFR1OP2,FGFR1 oncogene partner 2
101927712,7.12E-02,1.93E-02,7.896555,14.01,LOC101927712,uncharacterized LOC101927712
100133036,7.13E-02,1.93E-02,7.894501,122.89,FAM95B1,family with sequence similarity 95 member B1
360200,7.14E-02,1.93E-02,7.892528,267.52,TMPRSS9,transmembrane serine protease 9
1601,7.15E-02,1.94E-02,7.888271,4988.58,DAB2,DAB adaptor protein 2
761,7.15E-02,1.94E-02,7.888479,109.74,CA3,carbonic anhydrase 3
81033,7.15E-02,1.94E-02,7.887205,60.55,KCNH6,potassium voltage-gated channel subfamily H member 6
105378641,7.15E-02,1.94E-02,7.886137,50.17,LOC105378641,uncharacterized LOC105378641
3491,7.16E-02,1.94E-02,7.885158,21279.71,CCN1,cellular communication network factor 1
23233,7.16E-02,1.94E-02,7.884382,1843.29,EXOC6B,exocyst complex component 6B
2016,7.16E-02,1.94E-02,7.882562,18.96,EMX1,empty spiracles homeobox 1
27178,7.16E-02,1.94E-02,7.882575,22.92,IL37,interleukin 37
5268,7.16E-02,1.94E-02,7.882314,557.67,SERPINB5,serpin family B member 5
51205,7.17E-02,1.95E-02,7.879599,896.39,ACP6,"acid phosphatase 6, lysophosphatidic"
100505696,7.17E-02,1.95E-02,7.879193,2294.51,SH3BP5-AS1,SH3BP5 antisense RNA 1
105369436,7.17E-02,1.95E-02,7.878927,9.93,LINC02700,long intergenic non-protein coding RNA 2700
55572,7.17E-02,1.95E-02,7.877626,1487.85,FOXRED1,FAD dependent oxidoreductase domain containing 1
9922,7.18E-02,1.95E-02,7.877152,4319.27,IQSEC1,IQ motif and Sec7 domain ArfGEF 1
7064,7.18E-02,1.95E-02,7.876899,1704.19,THOP1,thimet oligopeptidase 1
4191,7.18E-02,1.95E-02,7.875691,7885,MDH2,malate dehydrogenase 2
55350,7.18E-02,1.95E-02,7.874815,56.76,VNN3P,"vanin 3, pseudogene"
1962,7.19E-02,1.95E-02,7.872915,1149.35,EHHADH,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase
8650,7.19E-02,1.95E-02,7.87188,5823.05,NUMB,NUMB endocytic adaptor protein
9712,7.19E-02,1.95E-02,7.871485,1172.63,USP6NL,USP6 N-terminal like
2289,7.19E-02,1.95E-02,7.870847,10982.68,FKBP5,FKBP prolyl isomerase 5
54576,7.19E-02,1.96E-02,7.869523,566.9,UGT1A8,UDP glucuronosyltransferase family 1 member A8
9901,7.20E-02,1.96E-02,7.868737,493.92,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3
5954,7.20E-02,1.96E-02,7.868053,5096.71,RCN1,reticulocalbin 1
102724193,7.21E-02,1.96E-02,7.864791,8.76,LOC102724193,uncharacterized LOC102724193
55578,7.21E-02,1.96E-02,7.864177,2323.37,SUPT20H,"SPT20 homolog, SAGA complex component"
55729,7.21E-02,1.96E-02,7.863186,3673.54,ATF7IP,activating transcription factor 7 interacting protein
286046,7.21E-02,1.96E-02,7.862234,161.96,XKR6,XK related 6
64434,7.23E-02,1.97E-02,7.858181,1386.29,NOM1,nucleolar protein with MIF4G domain 1
2672,7.23E-02,1.97E-02,7.857684,521.29,GFI1,growth factor independent 1 transcriptional repressor
26526,7.23E-02,1.97E-02,7.856389,8.61,TSPAN16,tetraspanin 16
2912,7.23E-02,1.97E-02,7.855343,38.77,GRM2,glutamate metabotropic receptor 2
5584,7.23E-02,1.97E-02,7.855196,2014.96,PRKCI,protein kinase C iota
84804,7.25E-02,1.97E-02,7.850106,1282.7,MFSD9,major facilitator superfamily domain containing 9
107985156,7.25E-02,1.97E-02,7.849832,10.09,LOC107985156,uncharacterized LOC107985156
343637,7.25E-02,1.97E-02,7.849249,27.3,RSPO4,R-spondin 4
90246,7.25E-02,1.98E-02,7.848722,32.13,LOC90246,uncharacterized LOC90246
121260,7.25E-02,1.98E-02,7.848231,1135.66,SLC15A4,solute carrier family 15 member 4
4669,7.25E-02,1.98E-02,7.848396,1806.7,NAGLU,N-acetyl-alpha-glucosaminidase
105378728,7.26E-02,1.98E-02,7.846199,10.06,LOC105378728,uncharacterized LOC105378728
91300,7.26E-02,1.98E-02,7.844686,2642.27,R3HDM4,R3H domain containing 4
84275,7.26E-02,1.98E-02,7.843472,590.16,SLC25A33,solute carrier family 25 member 33
642778,7.26E-02,1.98E-02,7.84349,816.37,NPIPA3,nuclear pore complex interacting protein family member A3
1238,7.27E-02,1.98E-02,7.842002,132.06,ACKR2,atypical chemokine receptor 2
4086,7.29E-02,1.99E-02,7.837235,1397.67,SMAD1,SMAD family member 1
79169,7.30E-02,1.99E-02,7.832633,586.55,C1orf35,chromosome 1 open reading frame 35
90120,7.30E-02,1.99E-02,7.832543,1785.49,TMEM250,transmembrane protein 250
4940,7.30E-02,1.99E-02,7.831949,2204.65,OAS3,2'-5'-oligoadenylate synthetase 3
374291,7.30E-02,1.99E-02,7.831992,2586.42,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7
6493,7.30E-02,1.99E-02,7.831158,42.51,SIM2,SIM bHLH transcription factor 2
729082,7.30E-02,1.99E-02,7.830783,6256.84,OIP5-AS1,OIP5 antisense RNA 1
6414,7.30E-02,1.99E-02,7.830355,26263.61,SELENOP,selenoprotein P
56659,7.31E-02,2.00E-02,7.826976,31.41,KCNK13,potassium two pore domain channel subfamily K member 13
650669,7.31E-02,2.00E-02,7.826636,533.68,GAS6-AS1,GAS6 antisense RNA 1
